Location;Date;Microestacion;Time;Estacion;Number_Collar;Obs;tipo_gas;Exp_Flux;Exp_R2;Latitude;Longitude;Treatment;soilp_t_IV;T_med_ifapa;Rad_ifapa;Pp_ifapa;Dias_ultima_pp;Pp_acumulada_7;EVI;LSWI;NDVI;NDWI;Thermal;albedo;dif
portugos;14/02/2023;Micro_collar_13-16;11:10:00;Invierno;13;1;CH4;-0.299622;0.981522;36.95455;-3.301258;BS;6.6;7.2;6.5;0;6;7.4;0.322001106;0.340427703;0.603305929;-0.584764531;288.7389117;0.114586939;6
portugos;14/02/2023;Micro_collar_5-8;10:45:00;Invierno;5;1;CH4;-0.246821;0.966883;36.95479;-3.301097;BS;7.5;7.2;6.5;0;6;7.4;0.320253126;0.347687412;0.601200739;-0.587446748;288.5885188;0.113878083;6
portugos;14/02/2023;Micro_collar_21-24;11:41:00;Invierno;23;1;CH4;-0.237579;0.956707;36.95452;-3.301278;BS;7;7.2;6.5;0;6;7.4;0.322001106;0.340427703;0.603305929;-0.584764531;288.7389117;0.114586939;6
portugos;14/02/2023;Micro_collar_13-16;11:16:00;Invierno;15;1;CH4;-0.235407;0.976819;36.95459;-3.301235;BS;6.9;7.2;6.5;0;6;7.4;0.322001106;0.340427703;0.603305929;-0.584764531;288.7389117;0.114586939;6
portugos;14/02/2023;Micro_collar_1-4;10:39:00;Invierno;3;1;CH4;-0.208983;0.967605;36.95476;-3.301075;VP;8.3;7.2;6.5;0;6;7.4;0.320253126;0.347687412;0.601200739;-0.587446748;288.5885188;0.113878083;6
portugos;14/02/2023;Micro_collar_21-24;11:38:00;Invierno;22;1;CH4;-0.208228;0.951156;36.95448;-3.30129;BS;7;7.2;6.5;0;6;7.4;0.322001106;0.340427703;0.603305929;-0.584764531;288.7389117;0.114586939;6
portugos;14/02/2023;Micro_collar_5-8;10:48:00;Invierno;6;1;CH4;-0.200657;0.947083;36.9548;-3.301152;BS;7.2;7.2;6.5;0;6;7.4;0.320253126;0.347687412;0.601200739;-0.587446748;288.5885188;0.113878083;6
portugos;14/02/2023;Micro_collar_1-4;10:33:00;Invierno;1;1;CO2;1.10307;0.973155;36.95468;-3.30106;VP;9.2;7.2;6.5;0;6;7.4;0.320253126;0.347687412;0.601200739;-0.587446748;288.5885188;0.113878083;6
portugos;14/02/2023;Micro_collar_1-4;10:36:00;Invierno;2;1;CO2;1.54696;0.988648;36.95475;-3.301103;VP;8.6;7.2;6.5;0;6;7.4;0.320253126;0.347687412;0.601200739;-0.587446748;288.5885188;0.113878083;6
portugos;14/02/2023;Micro_collar_1-4;10:39:00;Invierno;3;1;CO2;1.90201;0.990676;36.95476;-3.301075;VP;8.3;7.2;6.5;0;6;7.4;0.320253126;0.347687412;0.601200739;-0.587446748;288.5885188;0.113878083;6
portugos;14/02/2023;Micro_collar_5-8;10:45:00;Invierno;5;1;CO2;2.28399;0.993752;36.95479;-3.301097;BS;7.5;7.2;6.5;0;6;7.4;0.320253126;0.347687412;0.601200739;-0.587446748;288.5885188;0.113878083;6
portugos;14/02/2023;Micro_collar_5-8;10:48:00;Invierno;6;1;CO2;1.37975;0.982482;36.9548;-3.301152;BS;7.2;7.2;6.5;0;6;7.4;0.320253126;0.347687412;0.601200739;-0.587446748;288.5885188;0.113878083;6
portugos;14/02/2023;Micro_collar_5-8;10:55:00;Invierno;8;1;CO2;1.36054;0.984226;36.95478;-3.301237;BS;7;7.2;6.5;0;6;7.4;0.320253126;0.347687412;0.601200739;-0.587446748;288.5885188;0.113878083;6
portugos;14/02/2023;Micro_collar_9-12;10:58:00;Invierno;9;1;CO2;1.62294;0.985131;36.95463;-3.301287;VP;6.6;7.2;6.5;0;6;7.4;0.322001106;0.340427703;0.603305929;-0.584764531;288.7389117;0.114586939;6
portugos;14/02/2023;Micro_collar_9-12;11:04:00;Invierno;11;1;CO2;1.88608;0.989803;36.95462;-3.301265;VP;6.7;7.2;6.5;0;6;7.4;0.322001106;0.340427703;0.603305929;-0.584764531;288.7389117;0.114586939;6
portugos;14/02/2023;Micro_collar_9-12;11:07:00;Invierno;12;1;CO2;2.29756;0.993886;36.95461;-3.301248;VP;6.7;7.2;6.5;0;6;7.4;0.322001106;0.340427703;0.603305929;-0.584764531;288.7389117;0.114586939;6
portugos;14/02/2023;Micro_collar_13-16;11:10:00;Invierno;13;1;CO2;1.21079;0.97932;36.95455;-3.301258;BS;6.6;7.2;6.5;0;6;7.4;0.322001106;0.340427703;0.603305929;-0.584764531;288.7389117;0.114586939;6
portugos;14/02/2023;Micro_collar_13-16;11:16:00;Invierno;15;1;CO2;2.15892;0.989591;36.95459;-3.301235;BS;6.9;7.2;6.5;0;6;7.4;0.322001106;0.340427703;0.603305929;-0.584764531;288.7389117;0.114586939;6
portugos;14/02/2023;Micro_collar_13-16;11:19:00;Invierno;16;1;CO2;1.63037;0.985192;36.95459;-3.301215;BS;6.9;7.2;6.5;0;6;7.4;0.322001106;0.340427703;0.603305929;-0.584764531;288.7389117;0.114586939;6
portugos;14/02/2023;Micro_collar_17-20;11:22:00;Invierno;17;1;CO2;2.32617;0.993934;36.95455;-3.30134;VP;6.9;7.2;6.5;0;6;7.4;0.321701368;0.345618797;0.604832554;-0.584947187;288.8927226;0.113874727;6
portugos;14/02/2023;Micro_collar_17-20;11:29:00;Invierno;19;1;CO2;1.55873;0.984219;36.95454;-3.301352;VP;6.7;7.2;6.5;0;6;7.4;0.321701368;0.345618797;0.604832554;-0.584947187;288.8927226;0.113874727;6
portugos;14/02/2023;Micro_collar_17-20;11:31:00;Invierno;20;1;CO2;3.2106;0.993839;36.95453;-3.301377;VP;6.9;7.2;6.5;0;6;7.4;0.321701368;0.345618797;0.604832554;-0.584947187;288.8927226;0.113874727;6
portugos;14/02/2023;Micro_collar_21-24;11:38:00;Invierno;22;1;CO2;1.59919;0.988693;36.95448;-3.30129;BS;7;7.2;6.5;0;6;7.4;0.322001106;0.340427703;0.603305929;-0.584764531;288.7389117;0.114586939;6
portugos;14/02/2023;Micro_collar_21-24;11:41:00;Invierno;23;1;CO2;2.20249;0.987832;36.95452;-3.301278;BS;7;7.2;6.5;0;6;7.4;0.322001106;0.340427703;0.603305929;-0.584764531;288.7389117;0.114586939;6
portugos;14/02/2023;Micro_collar_21-24;11:44:00;Invierno;24;1;CO2;2.04064;0.988156;36.95453;-3.301273;BS;15;7.2;6.5;0;6;7.4;0.322001106;0.340427703;0.603305929;-0.584764531;288.7389117;0.114586939;6
portugos;14/02/2023;Micro_collar_5-8;10:55:00;Invierno;8;1;CH4;-0.169749;0.950078;36.95478;-3.301237;BS;7;7.2;6.5;0;6;7.4;0.320253126;0.347687412;0.601200739;-0.587446748;288.5885188;0.113878083;6
portugos;14/02/2023;Micro_collar_17-20;11:31:00;Invierno;20;1;CH4;-0.123696;0.838652;36.95453;-3.301377;VP;6.9;7.2;6.5;0;6;7.4;0.321701368;0.345618797;0.604832554;-0.584947187;288.8927226;0.113874727;6
portugos;14/02/2023;Micro_collar_9-12;10:58:00;Invierno;9;1;CH4;-0.116321;0.890703;36.95463;-3.301287;VP;6.6;7.2;6.5;0;6;7.4;0.322001106;0.340427703;0.603305929;-0.584764531;288.7389117;0.114586939;6
portugos;14/02/2023;Micro_collar_21-24;11:44:00;Invierno;24;1;CH4;-0.116319;0.874978;36.95453;-3.301273;BS;15;7.2;6.5;0;6;7.4;0.322001106;0.340427703;0.603305929;-0.584764531;288.7389117;0.114586939;6
portugos;14/02/2023;Micro_collar_1-4;10:33:00;Invierno;1;1;CH4;-0.105916;0.852225;36.95468;-3.30106;VP;9.2;7.2;6.5;0;6;7.4;0.320253126;0.347687412;0.601200739;-0.587446748;288.5885188;0.113878083;6
portugos;14/03/2023;Micro_collar_5-8;10:29:00;Invierno;5;1;CH4;-0.47691;0.989667;36.95479;-3.30118;BS;19.5;13.2;21.5;0;7;1.6;0.331592473;0.379467681;0.788954635;-0.724334601;295.3767065;0.07423705;0
portugos;14/03/2023;Micro_collar_9-12;10:50:00;Invierno;12;1;CH4;-0.45118;0.988866;36.95467;-3.301265;VP;16.3;13.2;21.5;0;7;1.6;0.325918478;0.373817035;0.807053942;-0.721343874;295.455321;0.07405789;0
portugos;14/03/2023;Micro_collar_13-16;11:03:00;Invierno;16;1;CH4;-0.433629;0.981241;36.9546;-3.301222;BS;16;13.2;21.5;0;7;1.6;0.340103823;0.386329866;0.793368573;-0.699453552;295.455321;0.07605155;0
portugos;14/03/2023;Micro_collar_13-16;10:53:00;Invierno;13;1;CH4;-0.385408;0.981381;36.95461;-3.30124;BS;16;13.2;21.5;0;7;1.6;0.340103823;0.386329866;0.793368573;-0.699453552;295.455321;0.07605155;0
portugos;14/03/2023;Micro_collar_9-12;10:47:00;Invierno;11;1;CH4;-0.365668;0.972414;36.95463;-3.301287;VP;16.7;13.2;21.5;0;7;1.6;0.325918478;0.373817035;0.807053942;-0.721343874;295.455321;0.07405789;0
portugos;14/03/2023;Micro_collar_1-4;10:20:00;Invierno;3;1;CH4;-0.345905;0.979517;36.95478;-3.30109;VP;19.5;13.2;21.5;0;7;1.6;0.300701637;0.301054276;0.761099366;-0.703476483;295.3767065;0.07364756;0
portugos;14/03/2023;Micro_collar_13-16;11:00:00;Invierno;15;1;CH4;-0.276069;0.968023;36.95461;-3.301232;BS;16;13.2;21.5;0;7;1.6;0.340103823;0.386329866;0.793368573;-0.699453552;295.455321;0.07605155;0
portugos;14/03/2023;Micro_collar_5-8;10:32:00;Invierno;6;1;CH4;-0.237846;0.970614;36.9548;-3.301195;BS;19.3;13.2;21.5;0;7;1.6;0.331592473;0.379467681;0.788954635;-0.724334601;295.3767065;0.07423705;0
portugos;14/03/2023;Micro_collar_21-24;11:24:00;Invierno;22;1;CH4;-0.236986;0.959925;36.95447;-3.301278;BS;15;13.2;21.5;0;7;1.6;0.296982508;0.34956795;0.71542686;-0.678553981;295.455321;0.07562295;0
portugos;14/03/2023;Micro_collar_5-8;10:38:00;Invierno;8;1;CH4;-0.23413;0.958854;36.95479;-3.30121;BS;18;13.2;21.5;0;7;1.6;0.33068238;0.392966361;0.787150564;-0.706791569;295.3767065;0.07602058;0
portugos;14/03/2023;Micro_collar_1-4;10:17:00;Invierno;2;1;CO2;1.72139;0.967867;36.9547;-3.30103;VP;19.1;13.2;21.5;0;7;1.6;0.304953688;0.357985838;0.746079919;-0.685546875;295.3767065;0.07471481;0
portugos;14/03/2023;Micro_collar_1-4;10:20:00;Invierno;3;1;CO2;2.92766;0.989807;36.95478;-3.30109;VP;19.5;13.2;21.5;0;7;1.6;0.300701637;0.301054276;0.761099366;-0.703476483;295.3767065;0.07364756;0
portugos;14/03/2023;Micro_collar_5-8;10:29:00;Invierno;5;1;CO2;1.53465;0.991064;36.95479;-3.30118;BS;19.5;13.2;21.5;0;7;1.6;0.331592473;0.379467681;0.788954635;-0.724334601;295.3767065;0.07423705;0
portugos;14/03/2023;Micro_collar_5-8;10:32:00;Invierno;6;1;CO2;1.49161;0.96937;36.9548;-3.301195;BS;19.3;13.2;21.5;0;7;1.6;0.331592473;0.379467681;0.788954635;-0.724334601;295.3767065;0.07423705;0
portugos;14/03/2023;Micro_collar_5-8;10:38:00;Invierno;8;1;CO2;1.76028;0.978886;36.95479;-3.30121;BS;18;13.2;21.5;0;7;1.6;0.33068238;0.392966361;0.787150564;-0.706791569;295.3767065;0.07602058;0
portugos;14/03/2023;Micro_collar_9-12;10:41:00;Invierno;9;1;CO2;1.47307;0.977897;36.95465;-3.30127;VP;17.3;13.2;21.5;0;7;1.6;0.325918478;0.373817035;0.807053942;-0.721343874;295.455321;0.07405789;0
portugos;14/03/2023;Micro_collar_9-12;10:47:00;Invierno;11;1;CO2;1.6315;0.978857;36.95463;-3.301287;VP;16.7;13.2;21.5;0;7;1.6;0.325918478;0.373817035;0.807053942;-0.721343874;295.455321;0.07405789;0
portugos;14/03/2023;Micro_collar_9-12;10:50:00;Invierno;12;1;CO2;1.51382;0.971657;36.95467;-3.301265;VP;16.3;13.2;21.5;0;7;1.6;0.325918478;0.373817035;0.807053942;-0.721343874;295.455321;0.07405789;0
portugos;14/03/2023;Micro_collar_13-16;10:53:00;Invierno;13;1;CO2;1.05407;0.95212;36.95461;-3.30124;BS;16;13.2;21.5;0;7;1.6;0.340103823;0.386329866;0.793368573;-0.699453552;295.455321;0.07605155;0
portugos;14/03/2023;Micro_collar_13-16;11:00:00;Invierno;15;1;CO2;2.00436;0.978448;36.95461;-3.301232;BS;16;13.2;21.5;0;7;1.6;0.340103823;0.386329866;0.793368573;-0.699453552;295.455321;0.07605155;0
portugos;14/03/2023;Micro_collar_17-20;11:06:00;Invierno;17;1;CO2;2.72863;0.990251;36.95456;-3.301327;VP;15.7;13.2;21.5;0;7;1.6;0.316160227;0.344936709;0.805629315;-0.725888325;295.7595247;0.07154284;0
portugos;14/03/2023;Micro_collar_17-20;11:13:00;Invierno;19;1;CO2;1.32316;0.961546;36.95455;-3.301338;VP;15.4;13.2;21.5;0;7;1.6;0.331256012;0.366972477;0.795180723;-0.703668414;295.7595247;0.07407491;0
portugos;14/03/2023;Micro_collar_17-20;11:17:00;Invierno;20;1;CO2;1.79041;0.972784;36.95454;-3.301358;VP;15.2;13.2;21.5;0;7;1.6;0.331256012;0.366972477;0.795180723;-0.703668414;295.7595247;0.07407491;0
portugos;14/03/2023;Micro_collar_21-24;11:24:00;Invierno;22;1;CO2;1.08278;0.945469;36.95447;-3.301278;BS;15;13.2;21.5;0;7;1.6;0.296982508;0.34956795;0.71542686;-0.678553981;295.455321;0.07562295;0
portugos;14/03/2023;Micro_collar_21-24;11:30:00;Invierno;24;1;CO2;1.91483;0.97895;36.95455;-3.30125;BS;19.1;13.2;21.5;0;7;1.6;0.316160227;0.344936709;0.805629315;-0.725888325;295.455321;0.07154284;0
portugos;14/03/2023;Micro_collar_1-4;10:14:00;Invierno;1;1;CH4;-0.142216;0.829231;36.95467;-3.30098;VP;19.1;13.2;21.5;0;7;1.6;0.304953688;0.357985838;0.746079919;-0.685546875;295.3767065;0.07471481;0
portugos;14/03/2023;Micro_collar_9-12;10:41:00;Invierno;9;1;CH4;-0.126721;0.845653;36.95465;-3.30127;VP;17.3;13.2;21.5;0;7;1.6;0.325918478;0.373817035;0.807053942;-0.721343874;295.455321;0.07405789;0
portugos;14/03/2023;Micro_collar_1-4;10:17:00;Invierno;2;1;CH4;-0.118241;0.84512;36.9547;-3.30103;VP;19.1;13.2;21.5;0;7;1.6;0.304953688;0.357985838;0.746079919;-0.685546875;295.3767065;0.07471481;0
portugos;14/03/2023;Micro_collar_21-24;11:30:00;Invierno;24;1;CH4;-0.118081;0.857451;36.95455;-3.30125;BS;19.1;13.2;21.5;0;7;1.6;0.316160227;0.344936709;0.805629315;-0.725888325;295.455321;0.07154284;0
portugos;14/12/2022;Micro_collar_1-4;9:54:00;Otono;1;1;CO2;2.26208;0.988704;36.95479;-3.301123;VP;15.7;12.6;1.4;33.4;0;118;0.416714837;0.499360245;0.770909926;-0.724962554;282.1865673;0.110705568;4
portugos;14/12/2022;Micro_collar_1-4;9:57:00;Otono;2;1;CO2;3.43717;0.989665;36.9548;-3.301113;VP;14.6;12.6;1.4;33.4;0;118;0.416714837;0.499360245;0.770909926;-0.724962554;282.1865673;0.110705568;4
portugos;14/12/2022;Micro_collar_1-4;10:00:00;Otono;3;1;CO2;1.93846;0.985465;36.95481;-3.3011;VP;12.7;12.6;1.4;33.4;0;118;0.416714837;0.499360245;0.770909926;-0.724962554;282.1865673;0.110705568;4
portugos;14/12/2022;Micro_collar_5-8;10:08:00;Otono;5;1;CO2;2.59163;0.990296;36.95476;-3.301143;BS;11.6;12.6;1.4;33.4;0;118;0.416714837;0.499360245;0.770909926;-0.724962554;282.1865673;0.110705568;4
portugos;14/12/2022;Micro_collar_5-8;10:11:00;Otono;6;1;CO2;3.67148;0.994067;36.95478;-3.301178;BS;11.22;12.6;1.4;33.4;0;118;0.416714837;0.499360245;0.770909926;-0.724962554;282.1865673;0.110705568;4
portugos;14/12/2022;Micro_collar_5-8;10:17:00;Otono;8;1;CO2;3.80644;0.939551;36.95477;-3.301228;BS;10.4;12.6;1.4;33.4;0;118;0.416714837;0.499360245;0.770909926;-0.724962554;282.1865673;0.110705568;4
portugos;14/12/2022;Micro_collar_9-12;10:20:00;Otono;9;1;CO2;2.97685;0.991422;36.95465;-3.30132;VP;10.1;12.6;1.4;33.4;0;118;0.415557435;0.489205667;0.763605131;-0.720371205;282.3232881;0.112249818;4
portugos;14/12/2022;Micro_collar_9-12;10:26:00;Otono;11;1;CO2;2.17286;0.990019;36.95469;-3.301318;VP;9.6;12.6;1.4;33.4;0;118;0.415557435;0.489205667;0.763605131;-0.720371205;282.3232881;0.112249818;4
portugos;14/12/2022;Micro_collar_9-12;10:30:00;Otono;12;1;CO2;3.3982;0.995278;36.95465;-3.301317;VP;9.5;12.6;1.4;33.4;0;118;0.415557435;0.489205667;0.763605131;-0.720371205;282.3232881;0.112249818;4
portugos;14/12/2022;Micro_collar_13-16;10:33:00;Otono;13;1;CO2;1.62181;0.983413;36.95461;-3.301297;BS;9.3;12.6;1.4;33.4;0;118;0.415557435;0.489205667;0.763605131;-0.720371205;282.3232881;0.112249818;4
portugos;14/12/2022;Micro_collar_13-16;10:39:00;Otono;15;1;CO2;4.5099;0.995977;36.95459;-3.301258;BS;9.1;12.6;1.4;33.4;0;118;0.415557435;0.489205667;0.763605131;-0.720371205;282.3232881;0.112249818;4
portugos;14/12/2022;Micro_collar_13-16;10:42:00;Otono;16;1;CO2;1.27033;0.961803;36.95458;-3.301242;BS;9;12.6;1.4;33.4;0;118;0.415557435;0.489205667;0.763605131;-0.720371205;282.3232881;0.112249818;4
portugos;14/12/2022;Micro_collar_17-20;10:45:00;Otono;17;1;CO2;2.82858;0.99151;36.95456;-3.301373;VP;8.9;12.6;1.4;33.4;0;118;0.416026906;0.482845814;0.764011439;-0.715155266;282.4429188;0.112554943;4
portugos;14/12/2022;Micro_collar_17-20;10:51:00;Otono;19;1;CO2;2.87824;0.989977;36.95452;-3.30138;VP;8.8;12.6;1.4;33.4;0;118;0.416026906;0.482845814;0.764011439;-0.715155266;282.4429188;0.112554943;4
portugos;14/12/2022;Micro_collar_17-20;10:54:00;Otono;20;1;CO2;2.13835;0.985175;36.95453;-3.301395;VP;8.8;12.6;1.4;33.4;0;118;0.416026906;0.482845814;0.764011439;-0.715155266;282.4429188;0.112554943;4
portugos;14/12/2022;Micro_collar_21-24;11:00:00;Otono;22;1;CO2;2.84303;0.990598;36.95451;-3.301323;BS;8.9;12.6;1.4;33.4;0;118;0.415557435;0.489205667;0.763605131;-0.720371205;282.3232881;0.112249818;4
portugos;14/12/2022;Micro_collar_21-24;11:03:00;Otono;23;1;CO2;2.43477;0.978446;36.9545;-3.301338;BS;8.9;12.6;1.4;33.4;0;118;0.415557435;0.489205667;0.763605131;-0.720371205;282.3232881;0.112249818;4
portugos;14/12/2022;Micro_collar_21-24;11:06:00;Otono;24;1;CO2;3.82538;0.992761;36.95451;-3.301325;BS;13.7;12.6;1.4;33.4;0;118;0.415557435;0.489205667;0.763605131;-0.720371205;282.3232881;0.112249818;4
nacimiento;15/07/2022;Micro_collar_9-12;10:03:00;Verano;9;1;CH4;-1.15402;0.996143;37.08395;-2.675458;VP;;25.6;27.7;0;24;0;0.252293578;0.055976534;0.429516876;-0.41453831;318.3116207;0.12953896;1
nacimiento;15/07/2022;Micro_collar_21-24;10:43:00;Verano;22;1;CH4;-0.871999;0.991488;37.08383;-2.675577;BS;28.9;25.6;27.7;0;24;0;0.280668127;0.085557496;0.491943778;-0.449217449;318.4415055;0.12607309;1
nacimiento;15/07/2022;Micro_collar_5-8;10:00:00;Verano;8;1;CH4;-0.854238;0.996037;37.0839;-2.675457;BS;;25.6;27.7;0;24;0;0.276000948;0.05087245;0.485753996;-0.447528775;318.3116207;0.12481176;1
nacimiento;15/07/2022;Micro_collar_1-4;9:35:00;Verano;4;1;CH4;-0.779322;0.993129;37.08396;-2.675423;VP;24.2;25.6;27.7;0;24;0;0.252293578;0.055976534;0.429516876;-0.41453831;318.3116207;0.12953896;1
nacimiento;15/07/2022;Micro_collar_17-20;10:37:00;Verano;20;1;CH4;-0.652621;0.990877;37.08389;-2.675592;VP;29.5;25.6;27.7;0;24;0;0.25289361;0.018339768;0.433423913;-0.439290587;318.4415055;0.13011764;1
nacimiento;15/07/2022;Micro_collar_5-8;9:54:00;Verano;6;1;CH4;-0.564705;0.98838;37.08391;-2.675435;BS;;25.6;27.7;0;24;0;0.276000948;0.05087245;0.485753996;-0.447528775;318.3116207;0.12481176;1
nacimiento;15/07/2022;Micro_collar_17-20;10:31:00;Verano;18;1;CH4;-0.532306;0.991079;37.0839;-2.675563;VP;;25.6;27.7;0;24;0;0.25289361;0.018339768;0.433423913;-0.439290587;318.3116207;0.13011764;1
nacimiento;15/07/2022;Micro_collar_1-4;9:29:00;Verano;2;1;CO2;3.23004;0.990083;37.08398;-2.675402;VP;23.9;25.6;27.7;0;24;0;0.252293578;0.055976534;0.429516876;-0.41453831;318.3116207;0.12953896;1
nacimiento;15/07/2022;Micro_collar_1-4;9:32:00;Verano;3;1;CO2;1.72677;0.981643;37.08397;-2.67541;VP;23.9;25.6;27.7;0;24;0;0.252293578;0.055976534;0.429516876;-0.41453831;318.3116207;0.12953896;1
nacimiento;15/07/2022;Micro_collar_1-4;9:35:00;Verano;4;1;CO2;2.52526;0.986879;37.08396;-2.675423;VP;24.2;25.6;27.7;0;24;0;0.252293578;0.055976534;0.429516876;-0.41453831;318.3116207;0.12953896;1
nacimiento;15/07/2022;Micro_collar_5-8;9:51:00;Verano;5;1;CO2;1.3718;0.966071;37.08389;-2.675453;BS;24.7;25.6;27.7;0;24;0;0.252293578;0.055976534;0.429516876;-0.41453831;318.3116207;0.12953896;1
nacimiento;15/07/2022;Micro_collar_5-8;9:54:00;Verano;6;1;CO2;4.07279;0.994236;37.08391;-2.675435;BS;;25.6;27.7;0;24;0;0.276000948;0.05087245;0.485753996;-0.447528775;318.3116207;0.12481176;1
nacimiento;15/07/2022;Micro_collar_5-8;10:00:00;Verano;8;1;CO2;3.86759;0.993529;37.0839;-2.675457;BS;;25.6;27.7;0;24;0;0.276000948;0.05087245;0.485753996;-0.447528775;318.3116207;0.12481176;1
nacimiento;15/07/2022;Micro_collar_9-12;10:03:00;Verano;9;1;CO2;4.34553;0.992624;37.08395;-2.675458;VP;;25.6;27.7;0;24;0;0.252293578;0.055976534;0.429516876;-0.41453831;318.3116207;0.12953896;1
nacimiento;15/07/2022;Micro_collar_9-12;10:06:00;Verano;10;1;CO2;2.66098;0.981168;37.08393;-2.675493;VP;25.6;25.6;27.7;0;24;0;0.276000948;0.05087245;0.485753996;-0.447528775;318.3116207;0.12481176;1
nacimiento;15/07/2022;Micro_collar_9-12;10:09:00;Verano;11;1;CO2;2.12056;0.983531;37.08391;-2.675515;VP;25.6;25.6;27.7;0;24;0;0.276000948;0.05087245;0.485753996;-0.447528775;318.3116207;0.12481176;1
nacimiento;15/07/2022;Micro_collar_13-16;10:15:00;Verano;13;1;CO2;1.73168;0.985811;37.08383;-2.675547;BS;26.4;25.6;27.7;0;24;0;0.276000948;0.05087245;0.485753996;-0.447528775;318.4415055;0.12481176;1
nacimiento;15/07/2022;Micro_collar_13-16;10:18:00;Verano;14;1;CO2;1.50203;0.980958;37.08382;-2.675532;BS;26.7;25.6;27.7;0;24;0;0.290150064;0.074008588;0.519656898;-0.482566248;318.4415055;0.12255872;1
nacimiento;15/07/2022;Micro_collar_13-16;10:21:00;Verano;15;1;CO2;1.92056;0.972989;37.08381;-2.675558;BS;26.9;25.6;27.7;0;24;0;0.290150064;0.074008588;0.519656898;-0.482566248;318.4415055;0.12255872;1
nacimiento;15/07/2022;Micro_collar_17-20;10:31:00;Verano;18;1;CO2;3.95091;0.992949;37.0839;-2.675563;VP;;25.6;27.7;0;24;0;0.25289361;0.018339768;0.433423913;-0.439290587;318.3116207;0.13011764;1
nacimiento;15/07/2022;Micro_collar_17-20;10:34:00;Verano;19;1;CO2;1.44311;0.974306;37.08391;-2.67558;VP;;25.6;27.7;0;24;0;0.25289361;0.018339768;0.433423913;-0.439290587;318.3116207;0.13011764;1
nacimiento;15/07/2022;Micro_collar_17-20;10:37:00;Verano;20;1;CO2;1.43856;0.966434;37.08389;-2.675592;VP;29.5;25.6;27.7;0;24;0;0.25289361;0.018339768;0.433423913;-0.439290587;318.4415055;0.13011764;1
nacimiento;15/07/2022;Micro_collar_21-24;10:40:00;Verano;21;1;CO2;1.3296;0.957848;37.08383;-2.675603;BS;;25.6;27.7;0;24;0;0.280668127;0.085557496;0.491943778;-0.449217449;318.4415055;0.12607309;1
nacimiento;15/07/2022;Micro_collar_21-24;10:43:00;Verano;22;1;CO2;2.66276;0.989356;37.08383;-2.675577;BS;28.9;25.6;27.7;0;24;0;0.280668127;0.085557496;0.491943778;-0.449217449;318.4415055;0.12607309;1
nacimiento;15/07/2022;Micro_collar_21-24;10:46:00;Verano;23;1;CO2;1.35719;0.983536;37.0838;-2.675603;BS;;25.6;27.7;0;24;0;0.280668127;0.085557496;0.491943778;-0.449217449;318.4415055;0.12607309;1
nacimiento;15/07/2022;Micro_collar_21-24;10:40:00;Verano;21;1;CH4;-0.478602;0.983464;37.08383;-2.675603;BS;;25.6;27.7;0;24;0;0.280668127;0.085557496;0.491943778;-0.449217449;318.4415055;0.12607309;1
nacimiento;15/07/2022;Micro_collar_9-12;10:06:00;Verano;10;1;CH4;-0.465277;0.980646;37.08393;-2.675493;VP;25.6;25.6;27.7;0;24;0;0.276000948;0.05087245;0.485753996;-0.447528775;318.3116207;0.12481176;1
nacimiento;15/07/2022;Micro_collar_13-16;10:18:00;Verano;14;1;CH4;-0.463104;0.989837;37.08382;-2.675532;BS;26.7;25.6;27.7;0;24;0;0.290150064;0.074008588;0.519656898;-0.482566248;318.4415055;0.12255872;1
nacimiento;15/07/2022;Micro_collar_13-16;10:15:00;Verano;13;1;CH4;-0.429285;0.989434;37.08383;-2.675547;BS;26.4;25.6;27.7;0;24;0;0.276000948;0.05087245;0.485753996;-0.447528775;318.4415055;0.12481176;1
nacimiento;15/07/2022;Micro_collar_5-8;9:51:00;Verano;5;1;CH4;-0.420212;0.931549;37.08389;-2.675453;BS;24.7;25.6;27.7;0;24;0;0.252293578;0.055976534;0.429516876;-0.41453831;318.3116207;0.12953896;1
nacimiento;15/07/2022;Micro_collar_13-16;10:21:00;Verano;15;1;CH4;-0.356036;0.972147;37.08381;-2.675558;BS;26.9;25.6;27.7;0;24;0;0.290150064;0.074008588;0.519656898;-0.482566248;318.4415055;0.12255872;1
nacimiento;15/07/2022;Micro_collar_9-12;10:09:00;Verano;11;1;CH4;-0.344215;0.980997;37.08391;-2.675515;VP;25.6;25.6;27.7;0;24;0;0.276000948;0.05087245;0.485753996;-0.447528775;318.3116207;0.12481176;1
nacimiento;15/07/2022;Micro_collar_17-20;10:34:00;Verano;19;1;CH4;-0.323404;0.981084;37.08391;-2.67558;VP;;25.6;27.7;0;24;0;0.25289361;0.018339768;0.433423913;-0.439290587;318.3116207;0.13011764;1
nacimiento;15/07/2022;Micro_collar_1-4;9:32:00;Verano;3;1;CH4;-0.312267;0.972171;37.08397;-2.67541;VP;23.9;25.6;27.7;0;24;0;0.252293578;0.055976534;0.429516876;-0.41453831;318.3116207;0.12953896;1
nacimiento;15/07/2022;Micro_collar_21-24;10:46:00;Verano;23;1;CH4;-0.307995;0.983476;37.0838;-2.675603;BS;;25.6;27.7;0;24;0;0.280668127;0.085557496;0.491943778;-0.449217449;318.4415055;0.12607309;1
